15號年報	台灣中部地區市售蔬果中重金屬(鉛、鎘)含量調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1013&chk=FF4C2DBD-D91A-4170-81C0-9183DF885973&mid=157&name=fdContent		
15號年報	中部地區市售生鮮牛肉、豬肉、雞肉暨鵝肉中蛋白同化賀爾蒙之殘留調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1014&chk=60D48102-350C-4FEA-8BDC-6B9EC123461D&mid=157&name=fdContent		
15號年報	市售面霜之品質調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1015&chk=B98E4199-B1FC-4A55-8626-6FBA61A9BB32&mid=157&name=fdContent		
15號年報	市售飲料中含糖量及甘味料之調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1016&chk=61B00BB3-8441-4091-A66F-3D454F263F48&mid=157&name=fdContent		
15號年報	速食漢堡及三明治中病原性大腸桿菌汙染之調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1017&chk=6B6130F5-36B9-4481-BFBF-78FFB3993935&mid=157&name=fdContent		
15號年報	DETERMINATION OF POLAR CONSTITUENTS OF SCROPHULARIAE rADIX IN TRADITIONAL CHINESE MEDICINAL PRESCRIPTIONS BY HIGH PERFORMANCE LIQUID CHROMATOGRAPHY	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1018&chk=1F73DD60-67AC-4FA0-B65F-7EFA316732A7&mid=157&name=fdContent		
15號年報	DETERMINATION OF PARISHIN,PARISHINS B AND C IN TRADITIONAL CHINESE MEDICINAL PREPARATIONS BY HIGH PERFORMANCE LIQUID CHROMATOGRAPHY	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1019&chk=242A3D15-94BA-4622-AEF5-998BA79D11FA&mid=157&name=fdContent		
17號年報	利用毛細管電泳分析錠狀及膠囊食品中水溶性維生素之研究	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=102&chk=96518D01-4F47-490D-9069-BCE433C5D12D&mid=157&name=fdContent	2014-10-07	
15號年報	Endothelium-Dependent Higenamine-Induced Aortic Relaxation in Isolated Rat Aorta	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1020&chk=9E085385-E06C-423F-9DE5-26966BB7A8E8&mid=157&name=fdContent		
15號年報	PHARMACOKINETICS OF HIGENAMINE IN RABBITS	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1021&chk=56563C38-8EDB-4D09-A036-94B569F9E937&mid=157&name=fdContent		
15號年報	HIGH-PERFORMANCE LIQUID CHROMATOGRAPHIC METHOD for the simultaneous assay of reserpine, clopamide, and dihydroergocristine mesylate in tablets	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1022&chk=4DCB8EEF-665F-46A3-881F-40243D03D834&mid=157&name=fdContent		
15號年報	Phenolic Constituents from the Fruit of Rosa taiwanensis Nakai	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1023&chk=38CBF84D-E661-4E52-A01F-11180810CA18&mid=157&name=fdContent		
15號年報	Phenolic Constituents from the Roots of Rosa taiwanensis Nakai (I)	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1024&chk=0832C511-301E-4473-A078-968C35A804E2&mid=157&name=fdContent		
15號年報	Reduced oxidation of fresh pork in the presence of exogenous hydrolases and bacteria at 2°C	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1025&chk=3DD1B4BF-499E-4DA8-B917-0BE60CFBAE16&mid=157&name=fdContent		
15號年報	Acute Toxicity of Higenamine in Mice	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1026&chk=62F3A0AB-9949-44F6-B9CE-56ECE489D187&mid=157&name=fdContent		
15號年報	中藥製劑摻加Nifedipine之高效液相層析定量方法之應用	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1027&chk=5632F8CE-1242-4710-A9E3-0A5F355E3861&mid=157&name=fdContent		
15號年報	麻痺性貝毒在食品安全上之角色	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1028&chk=6C26D4B7-02B7-424E-BAB1-DFA222282B6B&mid=157&name=fdContent		
15號年報	南臺灣市售保溫熱藏即食食品衛生指標菌之調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1029&chk=B36DDC1D-EB6F-4FE1-B0A4-C908EFBAD26D&mid=157&name=fdContent		
17號年報	芫花藥材中類黃酮類成分之高效液相層析定量法之探討	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=103&chk=CE164A62-9304-4F37-9D63-C5B596371E36&mid=157&name=fdContent	2014-10-07	
14號年報	Determination of gentiopicroside, mangiferin, palmatine, berberine, baicalin, wogonin and glycyrrhizin in the traditional Chinese medicinal preparation Sann-Joong-Kuey-Jian-Tang by HPLC	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1030&chk=2AAF97FD-9B4C-4838-BAE1-680B4E731B58&mid=157&name=fdContent		
14號年報	Liquid chromatographic determination of cephalexin preparations: interlaboratory validation	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1031&chk=ABEC980D-EAD0-4803-BC2C-27BD181B84D5&mid=157&name=fdContent		
14號年報	PARISHINS B AND C FROM RHIZOMES OF GASTRODIA ELATA	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1032&chk=50892F75-4AE3-4BA0-9EFA-221035290CB7&mid=157&name=fdContent		
14號年報	IDENTIFICATION OF WESTERN MEDICINES AS ADULTERANTS IN CHINESE HERBAL MEDICINES USING A BROAD-SPECTRUM DRUG SCREENING HPLC SYSTEM	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1033&chk=5AE05542-A4AD-4308-9D4B-7D3132C1265E&mid=157&name=fdContent		
14號年報	Micellar Electrokinetic Capillary Chromatography of Clobenzorex HCl and Diazepam Adulterated in Anorexiant Traditional Chinese Medicine	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=1034&chk=305F5FCB-6E53-4384-ADCB-C98970F40CE3&mid=157&name=fdContent		
