行政院衛生署食品藥物管理局99年度單位預算書(法定預算)	2010-03-26	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=20385&chk=4DC63CE3-6F78-4280-A35A-2C3C803C8EC5                                                                                                                                                                                                     	
管制藥品製藥工廠作業基金99年度法定預算	2010-07-30	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=20386&chk=8D402F98-7AEA-4EB9-A487-D9DCA9AD6938                                                                                                                                                                                                     	
行政院衛生署食品藥物管理局100年度單位預算書(法定預算)	2011-03-22	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=20388&chk=5945642F-C08F-4EA0-805B-07E378F489F3                                                                                                                                                                                                     	
管制藥品製藥工廠作業基金100年度法定預算	2011-07-29	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=20389&chk=7C9DFBB5-7AAF-4334-A3F6-9A17A4ACF8B3                                                                                                                                                                                                     	
藥害救濟基金100年度法定預算	2011-07-29	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=20390&chk=C0AECC65-52EB-46D3-BEA8-EACE98803D5A                                                                                                                                                                                                     	
行政院衛生署食品藥物管理局101年度單位預算書(法定預算)	2011-03-23	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=20394&chk=7E38375A-8B33-4936-90CA-77861152C924                                                                                                                                                                                                     	
藥害救濟基金101年度法定預算	2013-02-25	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=22916&chk=AC85EE9E-D8C4-404B-AF3F-A95D22A965A1                                                                                                                                                                                                     	
管制藥品製藥工廠作業基金101年度法定預算	2013-02-25	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=22917&chk=B7FFC39B-9352-474C-934D-86CCD973A89B                                                                                                                                                                                                     	
行政院衛生署食品藥物管理局102年度單位預算書(法定預算)	2013-03-14	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=23105&chk=F7AA4E58-A091-4DA6-B9B2-7114512FA75A                                                                                                                                                                                                     	
衛生福利部食品藥物管理署103年度單位預算書(法定預算)	2014-02-26	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=28672&chk=709636E5-CB64-43F1-9E83-1F9F098A88DA                                                                                                                                                                                                     	
衛生福利部食品藥物管理署104年度單位預算書(法定預算)	2015-03-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=34528&chk=7CAFD288-3768-423A-B600-147BD4F9B21A                                                                                                                                                                                                     	
衛生福利部食品藥物管理署104年度單位預算書(法定預算)	2015-03-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=34541&chk=5F24B4B2-4B10-470C-B545-3015C77010AE                                                                                                                                                                                                     	
衛生福利部食品藥物管理署104年度單位預算書(法定預算)	2015-03-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=34542&chk=127AA158-CE07-46E6-B6E4-69126E0D2C4C                                                                                                                                                                                                     	
衛生福利部食品藥物管理署105年度單位預算書(預算案)	2015-09-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=40281&chk=1171BEE3-5197-4301-A27D-6BD4AAE2C6D3                                                                                                                                                                                                     	
衛生福利部食品藥物管理署105年度單位預算書(預算案)	2015-09-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=40283&chk=50D82A97-1D03-4CE7-B6F7-55A9EF3106E0                                                                                                                                                                                                     	
衛生福利部食品藥物管理署105年度單位預算書(預算案)	2015-09-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=40284&chk=72D2D4FA-2697-42EB-A3F9-D23CA49EBE9E                                                                                                                                                                                                     	
衛生福利部食品藥物管理署105年度單位預算書(預算案)	2015-09-03	http://www.fda.gov.tw/tc/includes/GetFile.ashx?mID=40&id=40285&chk=EC82D9C6-068D-4CA6-B6F9-71197B6DC8BF                                                                                                                                                                                                     	
