第1期	美耐皿餐具之三聚氰胺溶出情形之探討	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=10&chk=887496AE-6069-469E-94B2-4CB43C3B35B6&mid=141&name=fdContent	2010-12-29	
第3期	中部地區市售農產品殘留農藥監測	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=100&chk=C358CEA0-D5D7-4151-B680-250C58D1C9A0&mid=141&name=fdContent	2014-01-09	
第3期	100年度市售畜禽水產品動物用藥殘留監測	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=101&chk=686A4C9B-D458-450D-858B-DB5B94454151&mid=141&name=fdContent	2014-01-09	
第3期	100年度餐飲業油炸油稽查抽驗結果研析	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=102&chk=35D9FFD5-975B-4965-AF3D-6A89B57A9164&mid=141&name=fdContent	2013-12-20	
第3期	市售飲料及隨手杯飲料香豆素含量抽驗監測	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=103&chk=989416A6-496B-4FE7-9FC3-D2DE2ABB8BAB&mid=141&name=fdContent	2014-01-09	
第3期	臺北市塑化劑污染食品檢測結果	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=104&chk=E78EB1D3-B609-444E-B37A-E38D2CC17708&mid=141&name=fdContent	2014-01-09	
第3期	中部地區市售食品防腐劑含量調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=105&chk=D7F9F0AF-7A77-4854-998F-9F6E6513E07E&mid=141&name=fdContent	2014-01-09	
第3期	100年度台灣地區食品中毒案件分析	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=106&chk=66A4FFB5-C744-4B5B-B4C0-F22C36F7B7B4&mid=141&name=fdContent	2014-01-09	
第3期	100年度市售即食食品之衛生安全監測	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=107&chk=B6615D35-AFB6-493D-80BF-D1BB228E87CE&mid=141&name=fdContent	2014-01-09	
第3期	市售食品微生物之衛生品質調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=108&chk=5CA5DA64-DDB3-4835-8DAC-F64344CF4D7B&mid=141&name=fdContent	2014-01-09	
第3期	市售穀類及其製品中脫氧雪腐鐮刀菌烯醇及玉米赤黴烯酮含量調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=109&chk=446B8B8F-DC49-49B3-BED4-65F98D47D404&mid=141&name=fdContent	2014-01-09	
第1期	水產品中壬基酚之檢驗方法探討及及殘留量調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=11&chk=713C246B-850F-4D4B-BCB1-6EF07FA363D2&mid=141&name=fdContent	2010-12-29	
第3期	100年度食品後市場監測結果與趨勢分析	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=110&chk=9FE710A9-4AF6-4820-9282-89EC3B6795AA&mid=141&name=fdContent	2014-01-09	
第3期	100年度肉製品中亞硝酸鹽檢驗之能力試驗	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=111&chk=64599E4D-5F5E-421A-B269-F876CB1257D8&mid=141&name=fdContent	2014-01-09	
第3期	100年度餐飲衛生評核成果	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=112&chk=A0E111B8-1B52-4EB1-832D-D739A13C9BAF&mid=141&name=fdContent	2014-01-09	
第3期	食品技師政策推動與未來發展	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=113&chk=68391089-D2D0-4ED0-8D62-361AD58DF263&mid=141&name=fdContent	2014-01-09	
第3期	因應塑化劑事件之民間實驗室動員	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=114&chk=B595668E-10B1-45CD-8705-8B4DC858CFD5&mid=141&name=fdContent	2014-01-09	
第3期	上市後藥品療效相等性監控機制之現況與展望	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=115&chk=11C4D444-4F4C-47F9-9299-E39485465B3E&mid=141&name=fdContent	2014-01-09	
第3期	含類固醇類(betamethasone esters)外用製劑之品質監測	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=116&chk=4469703B-8318-482A-8CF5-C24FBE64C685&mid=141&name=fdContent	2014-01-09	
第3期	卡巴氮平(carbamazepine)製劑之品質調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=117&chk=3968E31D-EA4D-44A6-ABC5-1DA0252E7C2F&mid=141&name=fdContent	2014-01-09	
第3期	100年度國內藥廠自用原料之背景值調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=118&chk=9CB23C25-D3B3-4AF2-85B5-33B714B3C34E&mid=141&name=fdContent	2014-01-09	
第3期	西藥製劑廠使用自用原料之現況調查(II)	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=119&chk=27F1DF71-8AC3-4BCA-B811-FED567EE7210&mid=141&name=fdContent	2014-01-09	
第1期	酒中黃麴毒素之檢驗	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=12&chk=27C6CF32-ABB5-4571-98D2-F330E367C3F4&mid=141&name=fdContent	2010-12-29	
第3期	99-100年度我國西藥製劑廠執行PIC/S GMP之調查研究	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=120&chk=6BDDC2FE-DA6E-41B1-B876-7BFD9C2C18BB&mid=141&name=fdContent	2014-01-09	
第3期	市售電子血壓計準確度試驗之背景值調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=121&chk=A56D1F65-3C4B-4E51-A4D5-DA330398841A&mid=141&name=fdContent	2014-01-09	
第3期	市售電子體溫計準確度試驗之背景值調查	http://www.fda.gov.tw/TC/includes/GetFile.ashx?id=122&chk=CF6961FA-C73C-4102-AE95-B7D0AD364455&mid=141&name=fdContent	2014-01-09	
