傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	電極筆	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	體外功能性神經肌肉刺激器	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	靜電器(電位治療器)	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	動力式牽引設備	Y	2017-04-22	
聯興儀器股份有限公司	新北市新店區民權路42巷59弄2號4樓、4號4樓	GMP0234	動力式牽引設備	Y	2017-05-04	
聯興儀器股份有限公司	新北市新店區民權路42巷59弄2號4樓、4號4樓	GMP0234	動力式肌肉刺激器	Y	2017-05-04	
聯興儀器股份有限公司	新北市新店區民權路42巷59弄2號4樓、4號4樓	GMP0234	紅外線燈	Y	2017-05-04	
聯興儀器股份有限公司	新北市新店區民權路42巷59弄2號4樓、4號4樓	GMP0234	浸泡式水浴	Y	2017-05-04	
聯興儀器股份有限公司	新北市新店區民權路42巷59弄2號4樓、4號4樓	GMP0234	疼痛舒緩用經皮神經電刺激器等5項。	Y	2017-05-04	
公理福有限公司	桃園縣中壢市過嶺里民族路5段188號	GMP0237	牙科治療椅及其附件	Y	2017-05-10	
公理福有限公司	桃園縣中壢市過嶺里民族路5段188號	GMP0237	牙科用手術燈	Y	2017-05-10	
公理福有限公司	桃園縣中壢市過嶺里民族路5段188號	GMP0237	牙科手術裝置及其附件	Y	2017-05-10	
東耀生物科技有限公司	桃園縣楊梅鎮金山街126號	GMP0241	全血血紅素分析	Y	2017-05-23	
東耀生物科技有限公司	桃園縣楊梅鎮金山街126號	GMP0241	葡萄糖試驗系統	Y	2017-05-23	
