持證廚師	1041207	1041207	8	持證廚師繼續教育	90	臺北市	請洽辦理單位	內湖區舊宗路1段18號4樓	即日起	1040423	1041202	台北市內湖區舊宗路1段16號3樓	台北市餐飲業職業工會	呂小姐	2796-1234#319	cook.king@msa.hinet.net	臺北市衛生局	北市衛食藥字第10433890800號		請至工會網站下載報名表(http://www.chtda.org.tw/CHTDA/study_list.aspx)備:身分證正反面影本、照片1張(或綠色時數卡)、費用至工會繳費或掛號郵寄報名	500	1000	菜餚盛器與包材	2	衛生局		
持證廚師	1041207	1041207	8	持證廚師繼續教育	90	臺北市	請洽辦理單位	內湖區舊宗路1段18號4樓	即日起	1040423	1041202	台北市內湖區舊宗路1段16號3樓	台北市餐飲業職業工會	呂小姐	2796-1234#319	cook.king@msa.hinet.net	臺北市衛生局	北市衛食藥字第10433890800號		請至工會網站下載報名表(http://www.chtda.org.tw/CHTDA/study_list.aspx)備:身分證正反面影本、照片1張(或綠色時數卡)、費用至工會繳費或掛號郵寄報名	500	1000	吃出活力與美麗	2	衛生局		
持證廚師	1041207	1041207	8	持證廚師繼續教育	90	臺北市	請洽辦理單位	內湖區舊宗路1段18號4樓	即日起	1040423	1041202	台北市內湖區舊宗路1段16號3樓	台北市餐飲業職業工會	呂小姐	2796-1234#319	cook.king@msa.hinet.net	臺北市衛生局	北市衛食藥字第10433890800號		請至工會網站下載報名表(http://www.chtda.org.tw/CHTDA/study_list.aspx)備:身分證正反面影本、照片1張(或綠色時數卡)、費用至工會繳費或掛號郵寄報名	500	1000	調味料、醬料簡介與應用	2	衛生局		
持證廚師	1041207	1041207	8	持證廚師繼續教育	90	臺北市	請洽辦理單位	內湖區舊宗路1段18號4樓	即日起	1040423	1041202	台北市內湖區舊宗路1段16號3樓	台北市餐飲業職業工會	呂小姐	2796-1234#319	cook.king@msa.hinet.net	臺北市衛生局	北市衛食藥字第10433890800號		請至工會網站下載報名表(http://www.chtda.org.tw/CHTDA/study_list.aspx)備:身分證正反面影本、照片1張(或綠色時數卡)、費用至工會繳費或掛號郵寄報名	500	1000	個人衛生與敬業精神	2	衛生局		
持證廚師	1041208	1041208	8	持證廚師繼續教育	120	臺北市	請洽辦理單位	台北市中正區重慶南路一段10號6樓	依期間	1040731	1041201	台北市文山區景華街21號1樓	台北市廚師業職業工會	林靜榆	02-29350559	grace05052002@yahoo.com.tw	臺北市衛生局	1031209北市衛食藥字第10339921200號			500	1000	食品標示	2	衛生局		
持證廚師	1041208	1041208	8	持證廚師繼續教育	120	臺北市	請洽辦理單位	台北市中正區重慶南路一段10號6樓	依期間	1040731	1041201	台北市文山區景華街21號1樓	台北市廚師業職業工會	林靜榆	02-29350559	grace05052002@yahoo.com.tw	臺北市衛生局	1031209北市衛食藥字第10339921200號			500	1000	飲食與疾病之關係	2	衛生局		
持證廚師	1041208	1041208	8	持證廚師繼續教育	120	臺北市	請洽辦理單位	台北市中正區重慶南路一段10號6樓	依期間	1040731	1041201	台北市文山區景華街21號1樓	台北市廚師業職業工會	林靜榆	02-29350559	grace05052002@yahoo.com.tw	臺北市衛生局	1031209北市衛食藥字第10339921200號			500	1000	器具清洗與消毒	2	衛生局		
持證廚師	1041208	1041208	8	持證廚師繼續教育	120	臺北市	請洽辦理單位	台北市中正區重慶南路一段10號6樓	依期間	1040731	1041201	台北市文山區景華街21號1樓	台北市廚師業職業工會	林靜榆	02-29350559	grace05052002@yahoo.com.tw	臺北市衛生局	1031209北市衛食藥字第10339921200號			500	1000	安全使用食品添加物	2	衛生局		
持證廚師	1041121	1041121	8	持證廚師繼續教育	120	臺北市	請洽辦理單位	臺北市中正區忠孝西路一段50號18樓之4	即日起		1041121		中華餐飲業產業工會	謝欣穎	02-29325187	hsiehsy12@gmail.com	臺北市衛生局	北市衛食藥字第10440941700號		【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	新食品安全衛生管理法	2	衛生局		
持證廚師	1041121	1041121	8	持證廚師繼續教育	120	臺北市	請洽辦理單位	臺北市中正區忠孝西路一段50號18樓之4	即日起		1041121		中華餐飲業產業工會	謝欣穎	02-29325187	hsiehsy12@gmail.com	臺北市衛生局	北市衛食藥字第10440941700號		【線上報名】http://meihsiu.com/union3/【匯款帳號】(822)120540049870 ＊請完成匯款後來電告知帳號後五碼＊  上課請繳交身分證影本一份、照片二張，謝謝	600	800	廚房良好衛生規範準則(GHP)	2	衛生局		
